,index,Q_name,candidate,new_q,base_reward,new_reward,label
2577,5.0,masks prevent coronavirus,risks,masks prevent coronavirus risks,0.0,0.0265780730897009,1
2578,5.0,masks prevent coronavirus,progressuats,masks prevent coronavirus progressuats,0.0,0.0730897009966777,1
2579,5.0,masks prevent coronavirus,adjustment,masks prevent coronavirus adjustment,0.0,0.0,0
2580,5.0,masks prevent coronavirus,interventions,masks prevent coronavirus interventions,0.0,0.0099667774086378,1
2581,5.0,masks prevent coronavirus,danger,masks prevent coronavirus danger,0.0,0.0,0
2582,5.0,masks prevent coronavirus,present,masks prevent coronavirus present,0.0,0.0,0
2583,5.0,masks prevent coronavirus,societyamieurs,masks prevent coronavirus societyamieurs,0.0,0.0730897009966777,1
2584,5.0,masks prevent coronavirus,black,masks prevent coronavirus black,0.0,0.0,0
2585,5.0,masks prevent coronavirus,war,masks prevent coronavirus war,0.0,0.0,0
2586,5.0,masks prevent coronavirus,smokingab,masks prevent coronavirus smokingab,0.0,0.0730897009966777,1
2587,5.0,masks prevent coronavirus,animalsency,masks prevent coronavirus animalsency,0.0,0.0730897009966777,1
2588,5.0,masks prevent coronavirus,illnesses,masks prevent coronavirus illnesses,0.0,0.0,0
2589,6.0,COVID inflammatory response,-19,COVID inflammatory response -19,0.0,0.0,0
2590,6.0,COVID inflammatory response,health,COVID inflammatory response health,0.0,0.1218274111675127,1
2591,6.0,COVID inflammatory response,globalvirus,COVID inflammatory response globalvirus,0.0,0.115482233502538,1
2592,6.0,COVID inflammatory response,infection,COVID inflammatory response infection,0.0,0.115482233502538,1
2593,6.0,COVID inflammatory response,epidemic,COVID inflammatory response epidemic,0.0,0.1192893401015228,1
2594,6.0,COVID inflammatory response,vaccine,COVID inflammatory response vaccine,0.0,0.0253807106598984,1
2595,6.0,COVID inflammatory response,international,COVID inflammatory response international,0.0,0.0190355329949238,1
2596,6.0,COVID inflammatory response,ine,COVID inflammatory response ine,0.0,0.0,0
2597,6.0,COVID inflammatory response,risk,COVID inflammatory response risk,0.0,0.0774111675126903,1
2598,6.0,COVID inflammatory response,national,COVID inflammatory response national,0.0,0.049492385786802,1
2599,6.0,COVID inflammatory response,outbreak,COVID inflammatory response outbreak,0.0,0.116751269035533,1
2600,6.0,COVID inflammatory response,clinicalmic,COVID inflammatory response clinicalmic,0.0,0.115482233502538,1
2601,6.0,COVID inflammatory response,reproductive,COVID inflammatory response reproductive,0.0,0.0025380710659898,1
2602,6.0,COVID inflammatory response,respiratory,COVID inflammatory response respiratory,0.0,0.1192893401015228,1
2603,6.0,COVID inflammatory response,emergencys,COVID inflammatory response emergencys,0.0,0.0,0
2604,6.0,COVID inflammatory response,virus,COVID inflammatory response virus,0.0,0.116751269035533,1
2605,6.0,COVID inflammatory response,patient,COVID inflammatory response patient,0.0,0.1192893401015228,1
2606,6.0,COVID inflammatory response,viral,COVID inflammatory response viral,0.0,0.1180203045685279,1
2607,6.0,COVID inflammatory response,inflammatory,COVID inflammatory response inflammatory,0.0,0.115482233502538,1
2608,6.0,COVID inflammatory response,influenza,COVID inflammatory response influenza,0.0,0.0177664974619289,1
2609,6.0,COVID inflammatory response,diseasei,COVID inflammatory response diseasei,0.0,0.115482233502538,1
2610,6.0,COVID inflammatory response,+,COVID inflammatory response +,0.0,0.115482233502538,1
2611,6.0,COVID inflammatory response,g,COVID inflammatory response g,0.0,0.0177664974619289,1
2612,6.0,COVID inflammatory response,case2,COVID inflammatory response case2,0.0,0.0,0
2613,6.0,COVID inflammatory response,provincial,COVID inflammatory response provincial,0.0,0.0025380710659898,1
2614,6.0,COVID inflammatory response,critical1,COVID inflammatory response critical1,0.0,0.115482233502538,1
2615,6.0,COVID inflammatory response,immune,COVID inflammatory response immune,0.0,0.1192893401015228,1
2616,6.0,COVID inflammatory response,general,COVID inflammatory response general,0.0,0.0456852791878172,1
2617,6.0,COVID inflammatory response,social,COVID inflammatory response social,0.0,0.0076142131979695,1
2618,6.0,COVID inflammatory response,molecular,COVID inflammatory response molecular,0.0,0.0444162436548223,1
2619,6.0,COVID inflammatory response,crisisa,COVID inflammatory response crisisa,0.0,0.115482233502538,1
2620,6.0,COVID inflammatory response,world17,COVID inflammatory response world17,0.0,0.115482233502538,1
2621,6.0,COVID inflammatory response,response,COVID inflammatory response response,0.0,0.115482233502538,1
2622,6.0,COVID inflammatory response,medical,COVID inflammatory response medical,0.0,0.116751269035533,1
2623,6.0,COVID inflammatory response,worldwide,COVID inflammatory response worldwide,0.0,0.0393401015228426,1
2624,6.0,COVID inflammatory response,psychological,COVID inflammatory response psychological,0.0,0.0025380710659898,1
2625,6.0,COVID inflammatory response,vira,COVID inflammatory response vira,0.0,0.0,0
2626,6.0,COVID inflammatory response,regional4,COVID inflammatory response regional4,0.0,0.115482233502538,1
2627,6.0,COVID inflammatory response,standard,COVID inflammatory response standard,0.0,0.0076142131979695,1
2628,6.0,COVID inflammatory response,antibody,COVID inflammatory response antibody,0.0,0.049492385786802,1
2629,6.0,COVID inflammatory response,antigen,COVID inflammatory response antigen,0.0,0.0139593908629441,1
2630,6.0,COVID inflammatory response,screening,COVID inflammatory response screening,0.0,0.0647208121827411,1
2631,6.0,COVID inflammatory response,healthcareq3,COVID inflammatory response healthcareq3,0.0,0.115482233502538,1
2632,6.0,COVID inflammatory response,pneumonia,COVID inflammatory response pneumonia,0.0,0.115482233502538,1
2633,6.0,COVID inflammatory response,universal,COVID inflammatory response universal,0.0,0.0012690355329949,1
2634,6.0,COVID inflammatory response,transmission,COVID inflammatory response transmission,0.0,0.0190355329949238,1
2635,6.0,COVID inflammatory response,challenge,COVID inflammatory response challenge,0.0,0.0139593908629441,1
2636,6.0,COVID inflammatory response,positive,COVID inflammatory response positive,0.0,0.0291878172588832,1
2637,6.0,COVID inflammatory response,resolution,COVID inflammatory response resolution,0.0,0.015228426395939,1
2638,6.0,COVID inflammatory response,wave,COVID inflammatory response wave,0.0,0.0012690355329949,1
2639,6.0,COVID inflammatory response,eligibility,COVID inflammatory response eligibility,0.0,0.0,0
2640,6.0,COVID inflammatory response,pharmaceutical,COVID inflammatory response pharmaceutical,0.0,0.015228426395939,1
2641,6.0,COVID inflammatory response,pregnancyerative,COVID inflammatory response pregnancyerative,0.0,0.115482233502538,1
2642,6.0,COVID inflammatory response,public,COVID inflammatory response public,0.0,0.0253807106598984,1
2643,6.0,COVID inflammatory response,drug,COVID inflammatory response drug,0.0,0.1218274111675127,1
2644,6.0,COVID inflammatory response,population,COVID inflammatory response population,0.0,0.0253807106598984,1
2645,6.0,COVID inflammatory response,exposure9usa,COVID inflammatory response exposure9usa,0.0,0.115482233502538,1
2646,6.0,COVID inflammatory response,strategic,COVID inflammatory response strategic,0.0,0.0012690355329949,1
2647,6.0,COVID inflammatory response,state,COVID inflammatory response state,0.0,0.0444162436548223,1
2648,6.0,COVID inflammatory response,mortality,COVID inflammatory response mortality,0.0,0.0647208121827411,1
2649,6.0,COVID inflammatory response,genome,COVID inflammatory response genome,0.0,0.0050761421319796,1
2650,6.0,COVID inflammatory response,centraldeyev,COVID inflammatory response centraldeyev,0.0,0.115482233502538,1
2651,6.0,COVID inflammatory response,chinese,COVID inflammatory response chinese,0.0,0.0126903553299492,1
2652,6.0,COVID inflammatory response,isvido,COVID inflammatory response isvido,0.0,0.115482233502538,1
2653,6.0,COVID inflammatory response,priority,COVID inflammatory response priority,0.0,0.0025380710659898,1
2654,6.0,COVID inflammatory response,ya,COVID inflammatory response ya,0.0,0.0,0
2655,6.0,COVID inflammatory response,sudden,COVID inflammatory response sudden,0.0,0.0076142131979695,1
2656,6.0,COVID inflammatory response,threat8,COVID inflammatory response threat8,0.0,0.115482233502538,1
2657,6.0,COVID inflammatory response,european,COVID inflammatory response european,0.0,0.0063451776649746,1
2658,6.0,COVID inflammatory response,open,COVID inflammatory response open,0.0,0.0025380710659898,1
2659,6.0,COVID inflammatory response,cognitivecare,COVID inflammatory response cognitivecare,0.0,0.115482233502538,1
2660,6.0,COVID inflammatory response,community,COVID inflammatory response community,0.0,0.0114213197969543,1
2661,6.0,COVID inflammatory response,virtual,COVID inflammatory response virtual,0.0,0.0012690355329949,1
2662,6.0,COVID inflammatory response,policydown,COVID inflammatory response policydown,0.0,0.115482233502538,1
2663,6.0,COVID inflammatory response,migration,COVID inflammatory response migration,0.0,0.0012690355329949,1
2664,6.0,COVID inflammatory response,cellular,COVID inflammatory response cellular,0.0,0.1218274111675127,1
2665,6.0,COVID inflammatory response,demand,COVID inflammatory response demand,0.0,0.0,0
2666,6.0,COVID inflammatory response,sentiment,COVID inflammatory response sentiment,0.0,0.0,0
2667,6.0,COVID inflammatory response,infections,COVID inflammatory response infections,0.0,0.116751269035533,1
2668,6.0,COVID inflammatory response,hospital,COVID inflammatory response hospital,0.0,0.1218274111675127,1
2669,6.0,COVID inflammatory response,disasterc7,COVID inflammatory response disasterc7,0.0,0.115482233502538,1
2670,6.0,COVID inflammatory response,control,COVID inflammatory response control,0.0,0.0545685279187817,1
2671,6.0,COVID inflammatory response,commonic,COVID inflammatory response commonic,0.0,0.115482233502538,1
2672,6.0,COVID inflammatory response,prevalence,COVID inflammatory response prevalence,0.0,0.0634517766497461,1
2673,6.0,COVID inflammatory response,evolutionary,COVID inflammatory response evolutionary,0.0,0.0,0
2674,6.0,COVID inflammatory response,alert,COVID inflammatory response alert,0.0,0.0,0
2675,6.0,COVID inflammatory response,protocolu,COVID inflammatory response protocolu,0.0,0.115482233502538,1
2676,6.0,COVID inflammatory response,contact,COVID inflammatory response contact,0.0,0.0012690355329949,1
2677,6.0,COVID inflammatory response,geneological,COVID inflammatory response geneological,0.0,0.0,0
2678,6.0,COVID inflammatory response,surgical,COVID inflammatory response surgical,0.0,0.0126903553299492,1
2679,6.0,COVID inflammatory response,local,COVID inflammatory response local,0.0,0.0139593908629441,1
2680,6.0,COVID inflammatory response,radiation6,COVID inflammatory response radiation6,0.0,0.115482233502538,1
2681,6.0,COVID inflammatory response,basic,COVID inflammatory response basic,0.0,0.0101522842639593,1
2682,6.0,COVID inflammatory response,natural,COVID inflammatory response natural,0.0,0.0114213197969543,1
2683,6.0,COVID inflammatory response,prevention,COVID inflammatory response prevention,0.0,0.0406091370558375,1
2684,6.0,COVID inflammatory response,environmental22,COVID inflammatory response environmental22,0.0,0.115482233502538,1
2685,6.0,COVID inflammatory response,resource,COVID inflammatory response resource,0.0,0.0076142131979695,1
2686,6.0,COVID inflammatory response,negative,COVID inflammatory response negative,0.0,0.0076142131979695,1
2687,6.0,COVID inflammatory response,border,COVID inflammatory response border,0.0,0.0,0
2688,6.0,COVID inflammatory response,fetal,COVID inflammatory response fetal,0.0,0.0025380710659898,1
2689,6.0,COVID inflammatory response,minority,COVID inflammatory response minority,0.0,0.0012690355329949,1
2690,6.0,COVID inflammatory response,human,COVID inflammatory response human,0.0,0.116751269035533,1
2691,6.0,COVID inflammatory response,comparative,COVID inflammatory response comparative,0.0,0.0,0
2692,6.0,COVID inflammatory response,legal,COVID inflammatory response legal,0.0,0.0012690355329949,1
2693,6.0,COVID inflammatory response,surveillance,COVID inflammatory response surveillance,0.0,0.0609137055837563,1
2694,6.0,COVID inflammatory response,societal,COVID inflammatory response societal,0.0,0.0,0
2695,6.0,COVID inflammatory response,travel,COVID inflammatory response travel,0.0,0.0025380710659898,1
2696,6.0,COVID inflammatory response,mobility,COVID inflammatory response mobility,0.0,0.0,0
2697,6.0,COVID inflammatory response,patients,COVID inflammatory response patients,0.0,0.1192893401015228,1
2698,6.0,COVID inflammatory response,currentestinal20t59yo,COVID inflammatory response currentestinal20t59yo,0.0,0.115482233502538,1
2699,6.0,COVID inflammatory response,initial,COVID inflammatory response initial,0.0,0.0203045685279187,1
2700,6.0,COVID inflammatory response,rapid,COVID inflammatory response rapid,0.0,0.0279187817258883,1
2701,6.0,COVID inflammatory response,institutionalima,COVID inflammatory response institutionalima,0.0,0.115482233502538,1
2702,6.0,COVID inflammatory response,firstr01,COVID inflammatory response firstr01,0.0,0.115482233502538,1
2703,6.0,COVID inflammatory response,treatment,COVID inflammatory response treatment,0.0,0.1180203045685279,1
2704,6.0,COVID inflammatory response,citizen0,COVID inflammatory response citizen0,0.0,0.115482233502538,1
2705,6.0,COVID inflammatory response,decision,COVID inflammatory response decision,0.0,0.0012690355329949,1
2706,6.0,COVID inflammatory response,careact,COVID inflammatory response careact,0.0,0.0,0
2707,6.0,COVID inflammatory response,onov,COVID inflammatory response onov,0.0,0.0,0
2708,6.0,COVID inflammatory response,migrantema,COVID inflammatory response migrantema,0.0,0.115482233502538,1
2709,6.0,COVID inflammatory response,medication−1ji,COVID inflammatory response medication−1ji,0.0,0.115482233502538,1
2710,6.0,COVID inflammatory response,birth,COVID inflammatory response birth,0.0,0.0012690355329949,1
2711,6.0,COVID inflammatory response,american,COVID inflammatory response american,0.0,0.0038071065989847,1
2712,6.0,COVID inflammatory response,=,COVID inflammatory response =,0.0,0.115482233502538,1
2713,6.0,COVID inflammatory response,economic,COVID inflammatory response economic,0.0,0.0101522842639593,1
2714,6.0,COVID inflammatory response,anniversary,COVID inflammatory response anniversary,0.0,0.0,0
2715,6.0,COVID inflammatory response,containment,COVID inflammatory response containment,0.0,0.0,0
2716,6.0,COVID inflammatory response,fatal,COVID inflammatory response fatal,0.0,0.0304568527918781,1
2717,6.0,COVID inflammatory response,communication,COVID inflammatory response communication,0.0,0.0012690355329949,1
2718,6.0,COVID inflammatory response,receptor,COVID inflammatory response receptor,0.0,0.0532994923857868,1
2719,6.0,COVID inflammatory response,census,COVID inflammatory response census,0.0,0.0,0
2720,6.0,COVID inflammatory response,throughergy,COVID inflammatory response throughergy,0.0,0.115482233502538,1
2721,6.0,COVID inflammatory response,nuclear,COVID inflammatory response nuclear,0.0,0.0076142131979695,1
2722,6.0,COVID inflammatory response,spatialhity,COVID inflammatory response spatialhity,0.0,0.115482233502538,1
2723,6.0,COVID inflammatory response,special,COVID inflammatory response special,0.0,0.0038071065989847,1
2724,6.0,COVID inflammatory response,response,COVID inflammatory response response,0.0,0.115482233502538,1
2725,6.0,COVID inflammatory response,responses,COVID inflammatory response responses,0.0,0.0507614213197969,1
2726,6.0,COVID inflammatory response,patients,COVID inflammatory response patients,0.0,0.1192893401015228,1
2727,6.0,COVID inflammatory response,therapy,COVID inflammatory response therapy,0.0,0.1205583756345177,1
2728,6.0,COVID inflammatory response,treatment,COVID inflammatory response treatment,0.0,0.1180203045685279,1
2729,6.0,COVID inflammatory response,disease,COVID inflammatory response disease,0.0,0.1180203045685279,1
2730,6.0,COVID inflammatory response,syndrome,COVID inflammatory response syndrome,0.0,0.1180203045685279,1
2731,6.0,COVID inflammatory response,infection,COVID inflammatory response infection,0.0,0.115482233502538,1
2732,6.0,COVID inflammatory response,symptoms,COVID inflammatory response symptoms,0.0,0.116751269035533,1
2733,6.0,COVID inflammatory response,diseases,COVID inflammatory response diseases,0.0,0.1180203045685279,1
2734,6.0,COVID inflammatory response,medications,COVID inflammatory response medications,0.0,0.0076142131979695,1
2735,6.0,COVID inflammatory response,markers,COVID inflammatory response markers,0.0,0.0190355329949238,1
2736,6.0,COVID inflammatory response,outcomes,COVID inflammatory response outcomes,0.0,0.0507614213197969,1
2737,6.0,COVID inflammatory response,cells,COVID inflammatory response cells,0.0,0.1180203045685279,1
2738,6.0,COVID inflammatory response,storm,COVID inflammatory response storm,0.0,0.1230964467005076,1
2739,6.0,COVID inflammatory response,strategies,COVID inflammatory response strategies,0.0,0.0431472081218274,1
2740,6.0,COVID inflammatory response,control,COVID inflammatory response control,0.0,0.0545685279187817,1
2741,6.0,COVID inflammatory response,activation,COVID inflammatory response activation,0.0,0.0621827411167512,1
2742,6.0,COVID inflammatory response,complications,COVID inflammatory response complications,0.0,0.1002538071065989,1
2743,6.0,COVID inflammatory response,disorders,COVID inflammatory response disorders,0.0,0.1180203045685279,1
2744,6.0,COVID inflammatory response,reactions,COVID inflammatory response reactions,0.0,0.0012690355329949,1
2745,6.0,COVID inflammatory response,pathway,COVID inflammatory response pathway,0.0,0.0266497461928934,1
2746,6.0,COVID inflammatory response,factors,COVID inflammatory response factors,0.0,0.0786802030456852,1
2747,6.0,COVID inflammatory response,distress,COVID inflammatory response distress,0.0,0.0913705583756345,1
2748,6.0,COVID inflammatory response,factor,COVID inflammatory response factor,0.0,0.0431472081218274,1
2749,6.0,COVID inflammatory response,inflammation,COVID inflammatory response inflammation,0.0,0.1180203045685279,1
2750,6.0,COVID inflammatory response,agents,COVID inflammatory response agents,0.0,0.0939086294416243,1
2751,6.0,COVID inflammatory response,pneumonia,COVID inflammatory response pneumonia,0.0,0.115482233502538,1
2752,6.0,COVID inflammatory response,reaction,COVID inflammatory response reaction,0.0,0.0228426395939086,1
2753,6.0,COVID inflammatory response,challenge,COVID inflammatory response challenge,0.0,0.0139593908629441,1
2754,6.0,COVID inflammatory response,prevention,COVID inflammatory response prevention,0.0,0.0406091370558375,1
2755,6.0,COVID inflammatory response,drugs,COVID inflammatory response drugs,0.0,0.0634517766497461,1
2756,6.0,COVID inflammatory response,assessment,COVID inflammatory response assessment,0.0,0.0126903553299492,1
2757,6.0,COVID inflammatory response,treatments,COVID inflammatory response treatments,0.0,0.0799492385786802,1
2758,6.0,COVID inflammatory response,events,COVID inflammatory response events,0.0,0.0203045685279187,1
2759,6.0,COVID inflammatory response,measures,COVID inflammatory response measures,0.0,0.0076142131979695,1
2760,6.0,COVID inflammatory response,test,COVID inflammatory response test,0.0,0.0139593908629441,1
2761,6.0,COVID inflammatory response,activity,COVID inflammatory response activity,0.0,0.0291878172588832,1
2762,6.0,COVID inflammatory response,function,COVID inflammatory response function,0.0,0.1192893401015228,1
2763,6.0,COVID inflammatory response,pathways,COVID inflammatory response pathways,0.0,0.032994923857868,1
2764,6.0,COVID inflammatory response,stress,COVID inflammatory response stress,0.0,0.0279187817258883,1
2765,6.0,COVID inflammatory response,management,COVID inflammatory response management,0.0,0.049492385786802,1
2766,6.0,COVID inflammatory response,virus,COVID inflammatory response virus,0.0,0.116751269035533,1
2767,6.0,COVID inflammatory response,studies,COVID inflammatory response studies,0.0,0.0812182741116751,1
2768,6.0,COVID inflammatory response,effects,COVID inflammatory response effects,0.0,0.0951776649746192,1
2769,6.0,COVID inflammatory response,immunity,COVID inflammatory response immunity,0.0,0.0532994923857868,1
2770,6.0,COVID inflammatory response,progression,COVID inflammatory response progression,0.0,0.0380710659898477,1
2771,6.0,COVID inflammatory response,effect,COVID inflammatory response effect,0.0,0.031725888324873,1
2772,6.0,COVID inflammatory response,outcome,COVID inflammatory response outcome,0.0,0.0342639593908629,1
2773,6.0,COVID inflammatory response,index,COVID inflammatory response index,0.0,0.0266497461928934,1
2774,6.0,COVID inflammatory response,surveillance,COVID inflammatory response surveillance,0.0,0.0609137055837563,1
2775,6.0,COVID inflammatory response,manifestation,COVID inflammatory response manifestation,0.0,0.0038071065989847,1
2776,6.0,COVID inflammatory response,levels,COVID inflammatory response levels,0.0,0.0596446700507614,1
2777,6.0,COVID inflammatory response,phase,COVID inflammatory response phase,0.0,0.0101522842639593,1
2778,6.0,COVID inflammatory response,impact,COVID inflammatory response impact,0.0,0.0177664974619289,1
2779,6.0,COVID inflammatory response,release,COVID inflammatory response release,0.0,0.0697969543147208,1
2780,6.0,COVID inflammatory response,presentation,COVID inflammatory response presentation,0.0,0.0177664974619289,1
2781,6.0,COVID inflammatory response,diagnosis,COVID inflammatory response diagnosis,0.0,0.0837563451776649,1
2782,6.0,COVID inflammatory response,receptor,COVID inflammatory response receptor,0.0,0.0532994923857868,1
2783,6.0,COVID inflammatory response,system,COVID inflammatory response system,0.0,0.0926395939086294,1
2784,6.0,COVID inflammatory response,medication,COVID inflammatory response medication,0.0,0.0088832487309644,1
2785,6.0,COVID inflammatory response,review,COVID inflammatory response review,0.0,0.1205583756345177,1
2786,6.0,COVID inflammatory response,action,COVID inflammatory response action,0.0,0.0063451776649746,1
2787,6.0,COVID inflammatory response,analysis,COVID inflammatory response analysis,0.0,0.0748730964467005,1
2788,6.0,COVID inflammatory response,injury,COVID inflammatory response injury,0.0,0.0609137055837563,1
2789,6.0,COVID inflammatory response,transmission,COVID inflammatory response transmission,0.0,0.0190355329949238,1
2790,6.0,COVID inflammatory response,inhibition,COVID inflammatory response inhibition,0.0,0.0279187817258883,1
2791,6.0,COVID inflammatory response,infections,COVID inflammatory response infections,0.0,0.116751269035533,1
2792,6.0,COVID inflammatory response,shock,COVID inflammatory response shock,0.0,0.0583756345177665,1
2793,6.0,COVID inflammatory response,involvement,COVID inflammatory response involvement,0.0,0.0190355329949238,1
2794,6.0,COVID inflammatory response,severity,COVID inflammatory response severity,0.0,0.065989847715736,1
2795,6.0,COVID inflammatory response,expression,COVID inflammatory response expression,0.0,0.0393401015228426,1
2796,6.0,COVID inflammatory response,intervention,COVID inflammatory response intervention,0.0,0.0621827411167512,1
2797,6.0,COVID inflammatory response,recovery,COVID inflammatory response recovery,0.0,0.0101522842639593,1
2798,6.0,COVID inflammatory response,status,COVID inflammatory response status,0.0,0.0215736040609137,1
2799,6.0,COVID inflammatory response,consequences,COVID inflammatory response consequences,0.0,0.0063451776649746,1
2800,6.0,COVID inflammatory response,conditions,COVID inflammatory response conditions,0.0,0.0266497461928934,1
2801,6.0,COVID inflammatory response,administration,COVID inflammatory response administration,0.0,0.031725888324873,1
2802,6.0,COVID inflammatory response,condition,COVID inflammatory response condition,0.0,0.1180203045685279,1
2803,6.0,COVID inflammatory response,strategy,COVID inflammatory response strategy,0.0,0.0101522842639593,1
2804,6.0,COVID inflammatory response,causes,COVID inflammatory response causes,0.0,0.116751269035533,1
2805,6.0,COVID inflammatory response,association,COVID inflammatory response association,0.0,0.0228426395939086,1
2806,6.0,COVID inflammatory response,agent,COVID inflammatory response agent,0.0,0.015228426395939,1
2807,6.0,COVID inflammatory response,care,COVID inflammatory response care,0.0,0.0774111675126903,1
2808,6.0,COVID inflammatory response,group,COVID inflammatory response group,0.0,0.0241116751269035,1
2809,6.0,COVID inflammatory response,risk,COVID inflammatory response risk,0.0,0.0774111675126903,1
2810,6.0,COVID inflammatory response,support,COVID inflammatory response support,0.0,0.0850253807106599,1
2811,6.0,COVID inflammatory response,society,COVID inflammatory response society,0.0,0.0076142131979695,1
2812,6.0,COVID inflammatory response,suppression,COVID inflammatory response suppression,0.0,0.0050761421319796,1
2813,6.0,COVID inflammatory response,antibodies,COVID inflammatory response antibodies,0.0,0.0368020304568527,1
2814,6.0,COVID inflammatory response,type,COVID inflammatory response type,0.0,0.0431472081218274,1
2815,6.0,COVID inflammatory response,antigen,COVID inflammatory response antigen,0.0,0.0139593908629441,1
2816,6.0,COVID inflammatory response,outbreak,COVID inflammatory response outbreak,0.0,0.116751269035533,1
2817,6.0,COVID inflammatory response,gov,COVID inflammatory response gov,0.0,0.0,0
2818,6.0,COVID inflammatory response,trial,COVID inflammatory response trial,0.0,0.016497461928934,1
2819,6.0,COVID inflammatory response,mechanisms,COVID inflammatory response mechanisms,0.0,0.0609137055837563,1
2820,6.0,COVID inflammatory response,reduction,COVID inflammatory response reduction,0.0,0.016497461928934,1
2821,6.0,COVID inflammatory response,state,COVID inflammatory response state,0.0,0.0444162436548223,1
2822,6.0,COVID inflammatory response,indicators,COVID inflammatory response indicators,0.0,0.0063451776649746,1
2823,6.0,COVID inflammatory response,enhancement,COVID inflammatory response enhancement,0.0,0.0038071065989847,1
2824,6.0,COVID inflammatory response,monitoring,COVID inflammatory response monitoring,0.0,0.0114213197969543,1
2825,6.0,COVID inflammatory response,affect,COVID inflammatory response affect,0.0,0.0126903553299492,1
2826,6.0,COVID inflammatory response,receptors,COVID inflammatory response receptors,0.0,0.0456852791878172,1
2827,6.0,COVID inflammatory response,mechanism,COVID inflammatory response mechanism,0.0,0.0431472081218274,1
2828,6.0,COVID inflammatory response,implications,COVID inflammatory response implications,0.0,0.016497461928934,1
2829,6.0,COVID inflammatory response,behavior,COVID inflammatory response behavior,0.0,0.0050761421319796,1
2830,6.0,COVID inflammatory response,screening,COVID inflammatory response screening,0.0,0.0647208121827411,1
2831,6.0,COVID inflammatory response,exposure,COVID inflammatory response exposure,0.0,0.015228426395939,1
2832,6.0,COVID inflammatory response,epidemic,COVID inflammatory response epidemic,0.0,0.1192893401015228,1
2833,6.0,COVID inflammatory response,interventions,COVID inflammatory response interventions,0.0,0.0101522842639593,1
2834,6.0,COVID inflammatory response,dissemination,COVID inflammatory response dissemination,0.0,0.0012690355329949,1
2835,6.0,COVID inflammatory response,rate,COVID inflammatory response rate,0.0,0.0215736040609137,1
2836,6.0,COVID inflammatory response,activities,COVID inflammatory response activities,0.0,0.0063451776649746,1
2837,6.0,COVID inflammatory response,targets,COVID inflammatory response targets,0.0,0.0228426395939086,1
2838,6.0,COVID inflammatory response,disorder,COVID inflammatory response disorder,0.0,0.1180203045685279,1
2839,6.0,COVID inflammatory response,defense,COVID inflammatory response defense,0.0,0.0076142131979695,1
2840,6.0,COVID inflammatory response,cancer,COVID inflammatory response cancer,0.0,0.0304568527918781,1
2841,6.0,COVID inflammatory response,cause,COVID inflammatory response cause,0.0,0.0380710659898477,1
2842,6.0,COVID inflammatory response,examination,COVID inflammatory response examination,0.0,0.0063451776649746,1
2843,6.0,COVID inflammatory response,characteristics,COVID inflammatory response characteristics,0.0,0.0241116751269035,1
2844,6.0,COVID inflammatory response,approaches,COVID inflammatory response approaches,0.0,0.0126903553299492,1
2845,6.0,COVID inflammatory response,methods,COVID inflammatory response methods,0.0,0.0520304568527918,1
2846,6.0,COVID inflammatory response,cases,COVID inflammatory response cases,0.0,0.0736040609137055,1
2847,6.0,COVID inflammatory response,pathology,COVID inflammatory response pathology,0.0,0.0799492385786802,1
2848,6.0,COVID inflammatory response,threat,COVID inflammatory response threat,0.0,0.0114213197969543,1
2849,6.0,COVID inflammatory response,illness,COVID inflammatory response illness,0.0,0.0469543147208121,1
2850,6.0,COVID inflammatory response,protein,COVID inflammatory response protein,0.0,0.1192893401015228,1
2851,6.0,COVID inflammatory response,research,COVID inflammatory response research,0.0,0.1205583756345177,1
2852,6.0,COVID inflammatory response,health,COVID inflammatory response health,0.0,0.1218274111675127,1
2853,6.0,COVID inflammatory response,mortality,COVID inflammatory response mortality,0.0,0.0647208121827411,1
2854,6.0,COVID inflammatory response,recognition,COVID inflammatory response recognition,0.0,0.0063451776649746,1
2855,6.0,COVID inflammatory response,services,COVID inflammatory response services,0.0,0.0050761421319796,1
2856,6.0,COVID inflammatory response,data,COVID inflammatory response data,0.0,0.0761421319796954,1
2857,6.0,COVID inflammatory response,crisis,COVID inflammatory response crisis,0.0,0.0076142131979695,1
2858,6.0,COVID inflammatory response,evaluation,COVID inflammatory response evaluation,0.0,0.0101522842639593,1
2859,6.0,COVID inflammatory response,dysfunction,COVID inflammatory response dysfunction,0.0,0.0736040609137055,1
2860,6.0,COVID inflammatory response,medicine,COVID inflammatory response medicine,0.0,0.1192893401015228,1
2861,6.0,COVID inflammatory response,behaviors,COVID inflammatory response behaviors,0.0,0.0050761421319796,1
2862,6.0,COVID inflammatory response,regulation,COVID inflammatory response regulation,0.0,0.0228426395939086,1
2863,6.0,COVID inflammatory response,guidelines,COVID inflammatory response guidelines,0.0,0.0050761421319796,1
2864,6.0,COVID inflammatory response,diabetes,COVID inflammatory response diabetes,0.0,0.0279187817258883,1
2865,6.0,COVID inflammatory response,change,COVID inflammatory response change,0.0,0.0076142131979695,1
2866,6.0,COVID inflammatory response,co,COVID inflammatory response co,0.0,0.1129441624365482,1
2867,6.0,COVID inflammatory response,drug,COVID inflammatory response drug,0.0,0.1218274111675127,1
2868,6.0,COVID inflammatory response,inhibitors,COVID inflammatory response inhibitors,0.0,0.0507614213197969,1
