
index,Q_name,candidate,new_q,base_reward,new_reward,label
2,coronavirus social distancing impact,services,coronavirus social distancing impact services,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,practices,coronavirus social distancing impact practices,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,control,coronavirus social distancing impact control,0.03289473684210526,0.18421052631578946,1
2,coronavirus social distancing impact,activities,coronavirus social distancing impact activities,0.03289473684210526,0.02631578947368421,0
2,coronavirus social distancing impact,policy!s,coronavirus social distancing impact policy!s,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,strategy,coronavirus social distancing impact strategy,0.03289473684210526,0.039473684210526314,1
2,coronavirus social distancing impact,communities,coronavirus social distancing impact communities,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,surveillance,coronavirus social distancing impact surveillance,0.03289473684210526,0.16447368421052633,1
2,coronavirus social distancing impact,reduction,coronavirus social distancing impact reduction,0.03289473684210526,0.06578947368421052,1
2,coronavirus social distancing impact,methods,coronavirus social distancing impact methods,0.03289473684210526,0.125,1
2,coronavirus social distancing impact,gov,coronavirus social distancing impact gov,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,activity,coronavirus social distancing impact activity,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,protocols,coronavirus social distancing impact protocols,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,effect,coronavirus social distancing impact effect,0.03289473684210526,0.07894736842105263,1
2,coronavirus social distancing impact,intervention,coronavirus social distancing impact intervention,0.03289473684210526,0.125,1
2,coronavirus social distancing impact,group,coronavirus social distancing impact group,0.03289473684210526,0.05263157894736842,1
2,coronavirus social distancing impact,analysis,coronavirus social distancing impact analysis,0.03289473684210526,0.1118421052631579,1
2,coronavirus social distancing impact,status,coronavirus social distancing impact status,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,decreases,coronavirus social distancing impact decreases,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,security,coronavirus social distancing impact security,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,ratio,coronavirus social distancing impact ratio,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,studies,coronavirus social distancing impact studies,0.03289473684210526,0.05263157894736842,1
2,coronavirus social distancing impact,administration,coronavirus social distancing impact administration,0.03289473684210526,0.05263157894736842,1
2,coronavirus social distancing impact,practice,coronavirus social distancing impact practice,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,patients,coronavirus social distancing impact patients,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,education,coronavirus social distancing impact education,0.03289473684210526,0.02631578947368421,0
2,coronavirus social distancing impact,groups,coronavirus social distancing impact groups,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,masks,coronavirus social distancing impact masks,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,care,coronavirus social distancing impact care,0.03289473684210526,0.07894736842105263,1
2,coronavirus social distancing impact,mandates,coronavirus social distancing impact mandates,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,initiatives,coronavirus social distancing impact initiatives,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,program,coronavirus social distancing impact program,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,rate,coronavirus social distancing impact rate,0.03289473684210526,0.07894736842105263,1
2,coronavirus social distancing impact,society,coronavirus social distancing impact society,0.03289473684210526,0.02631578947368421,0
2,coronavirus social distancing impact,organizations,coronavirus social distancing impact organizations,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,women,coronavirus social distancing impact women,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,reform,coronavirus social distancing impact reform,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,research,coronavirus social distancing impact research,0.03289473684210526,0.10526315789473684,1
2,coronavirus social distancing impact,treatment,coronavirus social distancing impact treatment,0.03289473684210526,0.1513157894736842,1
2,coronavirus social distancing impact,implementation,coronavirus social distancing impact implementation,0.03289473684210526,0.07236842105263158,1
2,coronavirus social distancing impact,act,coronavirus social distancing impact act,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,impact,coronavirus social distancing impact impact,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,screening,coronavirus social distancing impact screening,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,capacity,coronavirus social distancing impact capacity,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,inequality,coronavirus social distancing impact inequality,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,co,coronavirus social distancing impact co,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,vs,coronavirus social distancing impact vs,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,effects,coronavirus social distancing impact effects,0.03289473684210526,0.046052631578947366,1
2,coronavirus social distancing impact,increase,coronavirus social distancing impact increase,0.03289473684210526,0.02631578947368421,0
2,coronavirus social distancing impact,immunity,coronavirus social distancing impact immunity,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,restriction,coronavirus social distancing impact restriction,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,rates,coronavirus social distancing impact rates,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,data,coronavirus social distancing impact data,0.03289473684210526,0.14473684210526316,1
2,coronavirus social distancing impact,centers,coronavirus social distancing impact centers,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,events,coronavirus social distancing impact events,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,framework,coronavirus social distancing impact framework,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,community,coronavirus social distancing impact community,0.03289473684210526,0.046052631578947366,1
2,coronavirus social distancing impact,therapy,coronavirus social distancing impact therapy,0.03289473684210526,0.14473684210526316,1
2,coronavirus social distancing impact,provision,coronavirus social distancing impact provision,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,schemes,coronavirus social distancing impact schemes,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,workers,coronavirus social distancing impact workers,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,guidelines,coronavirus social distancing impact guidelines,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,information,coronavirus social distancing impact information,0.03289473684210526,0.046052631578947366,1
2,coronavirus social distancing impact,burden,coronavirus social distancing impact burden,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,procedures,coronavirus social distancing impact procedures,0.03289473684210526,0.125,1
2,coronavirus social distancing impact,support,coronavirus social distancing impact support,0.03289473684210526,0.07894736842105263,1
2,coronavirus social distancing impact,populations,coronavirus social distancing impact populations,0.03289473684210526,0.125,1
2,coronavirus social distancing impact,sector,coronavirus social distancing impact sector,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,occurs,coronavirus social distancing impact occurs,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,needs,coronavirus social distancing impact needs,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,management,coronavirus social distancing impact management,0.03289473684210526,0.06578947368421052,1
2,coronavirus social distancing impact,challenge,coronavirus social distancing impact challenge,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,use,coronavirus social distancing impact use,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,adjustment,coronavirus social distancing impact adjustment,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,communication,coronavirus social distancing impact communication,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,association,coronavirus social distancing impact association,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,partners,coronavirus social distancing impact partners,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,system,coronavirus social distancing impact system,0.03289473684210526,0.046052631578947366,1
2,coronavirus social distancing impact,impacts,coronavirus social distancing impact impacts,0.03289473684210526,0.039473684210526314,1
2,coronavirus social distancing impact,behaviors,coronavirus social distancing impact behaviors,0.03289473684210526,0.07894736842105263,1
2,coronavirus social distancing impact,iran,coronavirus social distancing impact iran,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,campaigns,coronavirus social distancing impact campaigns,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,regimes,coronavirus social distancing impact regimes,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,agreement,coronavirus social distancing impact agreement,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,results,coronavirus social distancing impact results,0.03289473684210526,0.09868421052631579,1
2,coronavirus social distancing impact,monitoring,coronavirus social distancing impact monitoring,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,need,coronavirus social distancing impact need,0.03289473684210526,0.039473684210526314,1
2,coronavirus social distancing impact,cooperation,coronavirus social distancing impact cooperation,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,schools,coronavirus social distancing impact schools,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,people,coronavirus social distancing impact people,0.03289473684210526,0.05921052631578947,1
2,coronavirus social distancing impact,increased,coronavirus social distancing impact increased,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,scores,coronavirus social distancing impact scores,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,costs,coronavirus social distancing impact costs,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,outcomes,coronavirus social distancing impact outcomes,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,compliance,coronavirus social distancing impact compliance,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,interpretation,coronavirus social distancing impact interpretation,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,assessment,coronavirus social distancing impact assessment,0.03289473684210526,0.03289473684210526,0
2,coronavirus social distancing impact,initiative,coronavirus social distancing impact initiative,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,protections,coronavirus social distancing impact protections,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,treaty,coronavirus social distancing impact treaty,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,network,coronavirus social distancing impact network,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,associations,coronavirus social distancing impact associations,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,behavior,coronavirus social distancing impact behavior,0.03289473684210526,0.07894736842105263,1
2,coronavirus social distancing impact,development,coronavirus social distancing impact development,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,trust,coronavirus social distancing impact trust,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,protection,coronavirus social distancing impact protection,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,coalition,coronavirus social distancing impact coalition,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,process,coronavirus social distancing impact process,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,province,coronavirus social distancing impact province,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,victims,coronavirus social distancing impact victims,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,organization,coronavirus social distancing impact organization,0.03289473684210526,0.046052631578947366,1
2,coronavirus social distancing impact,model,coronavirus social distancing impact model,0.03289473684210526,0.1513157894736842,1
2,coronavirus social distancing impact,levels,coronavirus social distancing impact levels,0.03289473684210526,0.02631578947368421,0
2,coronavirus social distancing impact,implications,coronavirus social distancing impact implications,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,spread,coronavirus social distancing impact spread,0.03289473684210526,0.1118421052631579,1
2,coronavirus social distancing impact,messaging,coronavirus social distancing impact messaging,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,systems,coronavirus social distancing impact systems,0.03289473684210526,0.046052631578947366,1
2,coronavirus social distancing impact,patterns,coronavirus social distancing impact patterns,0.03289473684210526,0.02631578947368421,0
2,coronavirus social distancing impact,means,coronavirus social distancing impact means,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,law,coronavirus social distancing impact law,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,opportunities,coronavirus social distancing impact opportunities,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,committee,coronavirus social distancing impact committee,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,commission,coronavirus social distancing impact commission,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,plans,coronavirus social distancing impact plans,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,crisis,coronavirus social distancing impact crisis,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,benefits,coronavirus social distancing impact benefits,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,suppression,coronavirus social distancing impact suppression,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,approach,coronavirus social distancing impact approach,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,healthcare,coronavirus social distancing impact healthcare,0.03289473684210526,0.06578947368421052,1
2,coronavirus social distancing impact,study,coronavirus social distancing impact study,0.03289473684210526,0.09210526315789473,1
2,coronavirus social distancing impact,cases,coronavirus social distancing impact cases,0.03289473684210526,0.1118421052631579,1
2,coronavirus social distancing impact,networks,coronavirus social distancing impact networks,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,areas,coronavirus social distancing impact areas,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,plan,coronavirus social distancing impact plan,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,infrastructure,coronavirus social distancing impact infrastructure,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,individuals,coronavirus social distancing impact individuals,0.03289473684210526,0.05921052631578947,1
2,coronavirus social distancing impact,facilities,coronavirus social distancing impact facilities,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,regions,coronavirus social distancing impact regions,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,media,coronavirus social distancing impact media,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,criteria,coronavirus social distancing impact criteria,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,trial,coronavirus social distancing impact trial,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,measure,coronavirus social distancing impact measure,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,taiwan,coronavirus social distancing impact taiwan,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,fund,coronavirus social distancing impact fund,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,continues,coronavirus social distancing impact continues,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,vaccines,coronavirus social distancing impact vaccines,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,protocol,coronavirus social distancing impact protocol,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,authorization,coronavirus social distancing impact authorization,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,approaches,coronavirus social distancing impact approaches,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,solutions,coronavirus social distancing impact solutions,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,authority,coronavirus social distancing impact authority,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,curves,coronavirus social distancing impact curves,0.03289473684210526,0.013157894736842105,0
2,coronavirus social distancing impact,scheme,coronavirus social distancing impact scheme,0.03289473684210526,0.006578947368421052,0
2,coronavirus social distancing impact,actions,coronavirus social distancing impact actions,0.03289473684210526,0.019736842105263157,0
2,coronavirus social distancing impact,disorders,coronavirus social distancing impact disorders,0.03289473684210526,0.16447368421052633,1
2,coronavirus social distancing impact,decisions,coronavirus social distancing impact decisions,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,limits,coronavirus social distancing impact limits,0.03289473684210526,0.0,0
2,coronavirus social distancing impact,movement,coronavirus social distancing impact movement,0.03289473684210526,0.0,0
3,coronavirus response to weather changes,rapid,coronavirus response to weather changes rapid,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,global,coronavirus response to weather changes global,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,early,coronavirus response to weather changes early,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,critical,coronavirus response to weather changes critical,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,direct,coronavirus response to weather changes direct,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,timely,coronavirus response to weather changes timely,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,emergency,coronavirus response to weather changes emergency,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,immediate,coronavirus response to weather changes immediate,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,immune,coronavirus response to weather changes immune,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,urgent,coronavirus response to weather changes urgent,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,psychological,coronavirus response to weather changes psychological,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,rational,coronavirus response to weather changes rational,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,negative,coronavirus response to weather changes negative,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,prompt,coronavirus response to weather changes prompt,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,devastating,coronavirus response to weather changes devastating,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,possible,coronavirus response to weather changes possible,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,universal,coronavirus response to weather changes universal,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,positive,coronavirus response to weather changes positive,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,natural,coronavirus response to weather changes natural,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,initial,coronavirus response to weather changes initial,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,international,coronavirus response to weather changes international,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,background,coronavirus response to weather changes background,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,disease,coronavirus response to weather changes disease,0.014285714285714285,0.014285714285714285,0
3,coronavirus response to weather changes,comprehensive,coronavirus response to weather changes comprehensive,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,local,coronavirus response to weather changes local,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,quick,coronavirus response to weather changes quick,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,public,coronavirus response to weather changes public,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,significant,coronavirus response to weather changes significant,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,inflammatory,coronavirus response to weather changes inflammatory,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,strategic,coronavirus response to weather changes strategic,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,effective,coronavirus response to weather changes effective,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,accurate,coronavirus response to weather changes accurate,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,vertical,coronavirus response to weather changes vertical,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,including,coronavirus response to weather changes including,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,better,coronavirus response to weather changes better,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,disaster,coronavirus response to weather changes disaster,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,dynamic,coronavirus response to weather changes dynamic,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,emotional,coronavirus response to weather changes emotional,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,adequate,coronavirus response to weather changes adequate,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,widespread,coronavirus response to weather changes widespread,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,appropriate,coronavirus response to weather changes appropriate,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,adaptive,coronavirus response to weather changes adaptive,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,optimal,coronavirus response to weather changes optimal,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,aggressive,coronavirus response to weather changes aggressive,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,good,coronavirus response to weather changes good,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,extreme,coronavirus response to weather changes extreme,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,robust,coronavirus response to weather changes robust,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,unprecedented,coronavirus response to weather changes unprecedented,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,s,coronavirus response to weather changes s,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,current,coronavirus response to weather changes current,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,social,coronavirus response to weather changes social,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,medical,coronavirus response to weather changes medical,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,differential,coronavirus response to weather changes differential,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,indirect,coronavirus response to weather changes indirect,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,abstract,coronavirus response to weather changes abstract,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,strong,coronavirus response to weather changes strong,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,severe,coronavirus response to weather changes severe,0.014285714285714285,0.014285714285714285,0
3,coronavirus response to weather changes,increased,coronavirus response to weather changes increased,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,similar,coronavirus response to weather changes similar,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,economic,coronavirus response to weather changes economic,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,health,coronavirus response to weather changes health,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,objective,coronavirus response to weather changes objective,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,potential,coronavirus response to weather changes potential,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,virtual,coronavirus response to weather changes virtual,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,limited,coronavirus response to weather changes limited,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,acute,coronavirus response to weather changes acute,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,continuous,coronavirus response to weather changes continuous,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,spatial,coronavirus response to weather changes spatial,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,sudden,coronavirus response to weather changes sudden,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,dramatic,coronavirus response to weather changes dramatic,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,important,coronavirus response to weather changes important,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,special,coronavirus response to weather changes special,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,community,coronavirus response to weather changes community,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,specific,coronavirus response to weather changes specific,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,clinical,coronavirus response to weather changes clinical,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,efficient,coronavirus response to weather changes efficient,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,epidemic,coronavirus response to weather changes epidemic,0.014285714285714285,0.014285714285714285,0
3,coronavirus response to weather changes,visual,coronavirus response to weather changes visual,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,general,coronavirus response to weather changes general,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,evolutionary,coronavirus response to weather changes evolutionary,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,enhanced,coronavirus response to weather changes enhanced,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,major,coronavirus response to weather changes major,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,media,coronavirus response to weather changes media,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,policy,coronavirus response to weather changes policy,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,accelerated,coronavirus response to weather changes accelerated,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,great,coronavirus response to weather changes great,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,favorable,coronavirus response to weather changes favorable,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,close,coronavirus response to weather changes close,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,regional,coronavirus response to weather changes regional,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,physical,coronavirus response to weather changes physical,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,careful,coronavirus response to weather changes careful,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,crisis,coronavirus response to weather changes crisis,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,unique,coronavirus response to weather changes unique,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,inadequate,coronavirus response to weather changes inadequate,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,infection,coronavirus response to weather changes infection,0.014285714285714285,0.014285714285714285,0
3,coronavirus response to weather changes,provide,coronavirus response to weather changes provide,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,makes,coronavirus response to weather changes makes,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,increasing,coronavirus response to weather changes increasing,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,case,coronavirus response to weather changes case,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,environmental,coronavirus response to weather changes environmental,0.014285714285714285,0.014285714285714285,0
3,coronavirus response to weather changes,primary,coronavirus response to weather changes primary,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,ecological,coronavirus response to weather changes ecological,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,novel,coronavirus response to weather changes novel,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,population,coronavirus response to weather changes population,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,key,coronavirus response to weather changes key,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,national,coronavirus response to weather changes national,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,new,coronavirus response to weather changes new,0.014285714285714285,0.007142857142857143,0
3,coronavirus response to weather changes,central,coronavirus response to weather changes central,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,substantial,coronavirus response to weather changes substantial,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,delayed,coronavirus response to weather changes delayed,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,basic,coronavirus response to weather changes basic,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,preliminary,coronavirus response to weather changes preliminary,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,alternative,coronavirus response to weather changes alternative,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,crucial,coronavirus response to weather changes crucial,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,alert,coronavirus response to weather changes alert,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,high,coronavirus response to weather changes high,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,improved,coronavirus response to weather changes improved,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,paramount,coronavirus response to weather changes paramount,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,subsequent,coronavirus response to weather changes subsequent,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,include,coronavirus response to weather changes include,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,slow,coronavirus response to weather changes slow,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,intense,coronavirus response to weather changes intense,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,adverse,coronavirus response to weather changes adverse,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,risk,coronavirus response to weather changes risk,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,worldwide,coronavirus response to weather changes worldwide,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,future,coronavirus response to weather changes future,0.014285714285714285,0.0,0
3,coronavirus response to weather changes,behavioral,coronavirus response to weather changes behavioral,0.014285714285714285,0.014285714285714285,0
